artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),,genre
['Spirit of the West'],14201,0.537,0.734,0.837,132.879,-12.042,1,0,0.13,0,0.14,0.043,0,276173,51,1990,2/20/1990,Home For A Rest,,Folk
['Stan Rogers'],13377,0.531,0.558,0.787,146.439,-9.534,1,11,0.859,0,0.504,0.543,0,158867,30,1979,1979,The White Collar Holler,,Folk
['Stan Rogers'],13377,0.728,0.82,0.781,122.228,-7.588,1,7,0.311,0.000506,0.262,0.0485,0,190653,33,1981,1981,Canol Road,,Folk
['Stan Rogers'],13377,0.507,0.447,0.613,139.472,-12.054,1,10,0.825,0.000823,0.0883,0.0355,0,210987,30,1976,1976,Forty-five Years,,Folk
['Stan Rogers'],13377,0.541,0.596,0.904,159.229,-6.866,1,2,0.125,0.00145,0.106,0.0305,0,229520,26,1981,1981,The Idiot,,Folk
['Stan Rogers'],13377,0.461,0.43,0.601,198.389,-10.688,1,7,0.746,1.44E-06,0.11,0.107,0,222560,26,1976,1976,The Maid on the *****,,Folk
['Stan Rogers'],13377,0.727,0.554,0.948,116.825,-7.316,1,0,0.641,0,0.127,0.0318,0,181427,25,1976,1976,The Wreck of the Athens Queen,,Folk
['Stan Rogers'],13377,0.771,0.28,0.685,83.948,-11.083,0,5,0.756,0,0.347,0.251,0,259120,23,1976,1976,Barrett's Privateers,,Folk
['Stan Rogers'],13377,0.598,0.134,0.424,107.985,-10.243,1,2,0.828,0,0.116,0.0952,0,289733,45,1981,1981,Northwest *******,,Folk
['Stan Rogers'],13377,0.701,0.65,0.851,85.75,-8.801,1,0,0.83,0,0.808,0.558,0,270360,44,1979,1979,Barret's Privateers,,Folk
['Stan Rogers'],13377,0.57,0.387,0.664,61.14,-9.534,1,11,0.867,0,0.695,0.434,0,217667,39,1979,1979,Rolling Down to Old Maui,,Folk
['Stan Rogers'],13377,0.439,0.56,0.591,82.427,-9.113,1,7,0.739,0.00203,0.728,0.0429,0,319853,36,1979,1979,The Witch of the Westmorland,,Folk
['Steeleye Span'],746068,0.625,0.393,0.533,103.563,-9.785,1,1,0.372,0.00309,0.104,0.0256,0,358013,34,1970,6/1/1970,The Dark-Eyed Sailor,,Folk
['Steeleye Span'],746068,0.466,0.69,0.669,141.75,-6.692,1,2,0.664,0.0019,0.172,0.0582,0,251747,41,1975,10/25/1975,All Around My Hat - **** Remaster,,Folk
['Steeleye Span'],746068,0.466,0.224,0.423,69.896,-15.369,0,1,0.968,7.10E-05,0.887,0.0375,0,147107,33,1972,10/14/1972,Gaudete - **** Remaster,,Folk
['Steeleye Span'],746068,0.442,0.481,0.491,101.028,-10.863,1,6,0.407,0.027,0.217,0.0296,0,359987,30,1970,6/1/1970,Lowlands of Holland,,Folk
['Steeleye Span'],746068,0.53,0.486,0.903,169.844,-9.3,1,11,0.403,0.00602,0.116,0.0292,0,219453,29,1970,6/1/1970,The Blacksmith,,Folk
['Steeleye Span'],746068,0.614,0.5,0.317,97.526,-9.697,0,0,0.876,0.000341,0.173,0.0267,0,169627,31,1973,4/28/1973,Cam Ye O'er Frae France - **** Remaster,,Folk
['Steve Goodman'],32366,0.695,0.601,0.903,99.75,-9.902,1,0,0.252,0,0.502,0.0375,0,171293,38,1994,9/15/1994,Go Cubs Go,,Folk
['The Brothers Four'],937703,0.516,0.423,0.96,106.901,-14.158,1,8,0.485,0,0.207,0.0294,0,169973,16,1960,7/14/1960,I Am A Roving Gambler,,Folk
['The Brothers Four'],937703,0.468,0.616,0.963,181.058,-12.93,1,4,0.75,0,0.554,0.0465,0,114533,15,1959,12/21/1959,Sama Kama Wacky *****,,Folk
['The Brothers Four'],937703,0.512,0.42,0.632,120.635,-18.425,1,8,0.801,0,0.786,0.367,0,241933,18,1963,10/22/1963,** Minutes to Go,,Folk
['The Brothers Four'],937703,0.678,0.312,0.713,128.712,-14.682,1,4,0.901,1.22E-06,0.138,0.0343,0,224533,18,1963,12/6/1963,The John B. Sails,,Folk
['The Brothers Four'],937703,0.445,0.307,0.569,90.408,-15.841,1,3,0.885,7.14E-06,0.113,0.0268,0,125000,21,1965,1965,Where Is Your Heart,,Folk
['The Brothers Four'],937703,0.559,0.793,0.964,136.481,-11.196,1,4,0.759,0,0.22,0.0381,0,97067,11,1959,12/21/1959,The Zulu Warrior,,Folk
['The Brothers Four'],937703,0.38,0.314,0.393,115.156,-14.891,0,5,0.376,0.0425,0.0584,0.0495,0,169987,19,1965,1965,What Now My Love,,Folk
['The Brothers Four'],937703,0.566,0.365,0.856,132.793,-14.505,1,10,0.854,0,0.114,0.0326,0,153373,11,1959,12/21/1959,"Darlin', Won't You Wait",,Folk
['The Brothers Four'],937703,0.438,0.382,0.844,166.438,-16.586,1,9,0.757,1.48E-06,0.28,0.0963,0,170400,8,1960,7/14/1960,**** Water line,,Folk
['The Brothers Four'],937703,0.529,0.438,0.829,82.539,-13.394,1,9,0.717,4.20E-06,0.301,0.0691,0,170800,8,1960,7/17/1960,**** Water Line,,Folk
['The Brothers Four'],937703,0.307,0.343,0.23,107.321,-15.41,1,0,0.618,0.000223,0.169,0.0319,0,142187,19,1965,1965,Born Free,,Folk
['The Brothers Four'],937703,0.463,0.238,0.369,104.606,-15.733,0,3,0.797,0,0.157,0.0269,0,169400,45,1960,12/19/1960,"The Green Leaves of Summer - from the Batjac Production ""The Alamo""",,Folk
['The Brothers Four'],937703,0.466,0.125,0.338,111.43,-20.428,0,11,0.863,0,0.121,0.0372,0,182027,44,1959,12/21/1959,Greenfields,,Folk
['The Brothers Four'],937703,0.637,0.562,0.865,102.085,-13.883,1,4,0.819,1.19E-06,0.38,0.0341,0,127067,30,1960,7/14/1960,Eddystone Light,,Folk
['The Brothers Four'],937703,0.469,0.211,0.301,99.248,-17.185,1,7,0.815,0.00166,0.102,0.0283,0,173987,47,1965,1965,Try to Remember,,Folk
['The Brothers Four'],937703,0.389,0.258,0.473,105.73,-16.236,1,4,0.784,0,0.364,0.0294,0,144533,36,1959,12/21/1959,Yellow Bird,,Folk
['The Brothers Four'],937703,0.485,0.182,0.357,110.608,-18.083,0,11,0.852,0,0.112,0.0434,0,183360,35,1960,7/14/1960,Greenfields,,Folk
['The Brothers Four'],937703,0.463,0.192,0.353,103.598,-17.517,0,8,0.821,0,0.197,0.0269,0,174760,30,1960,7/14/1960,The Green Leaves Of Summer,,Folk
['The Brothers Four'],937703,0.397,0.223,0.536,103.71,-16.777,1,4,0.807,0,0.346,0.0291,0,146667,22,1960,7/14/1960,Yellow Bird,,Folk
['The Brothers Four'],937703,0.409,0.0748,0.386,147.159,-23.374,1,2,0.932,0.0672,0.11,0.0359,0,180093,34,1964,9/15/1964,"Come to My Bedside, My Darlin'",,Folk
['The Brothers Four'],937703,0.626,0.517,0.878,101.844,-16.249,1,4,0.655,0,0.311,0.031,0,126733,17,1959,12/21/1959,Eddystone Light,,Folk
['The Brothers Four'],937703,0.397,0.13,0.269,103.456,-19.038,1,1,0.824,0,0.144,0.0289,0,165667,21,1960,12/19/1960,Beautiful ***** Eyes,,Folk
['The Brothers Four'],937703,0.357,0.352,0.673,90.485,-15.391,1,11,0.92,5.12E-06,0.131,0.032,0,165960,19,1960,7/14/1960,Nine Pound Hammer,,Folk
['The Brothers Four'],937703,0.534,0.298,0.726,177.467,-16.544,1,1,0.806,1.94E-06,0.116,0.123,0,161533,18,1960,7/14/1960,Frogg No. *,,Folk
['The Brothers Four'],937703,0.451,0.0498,0.394,69.093,-23.474,1,1,0.911,0.00326,0.103,0.0282,0,172667,18,1960,7/14/1960,"Theme From ""La Fayette""",,Folk
['The Easy Riders'],146088,0.711,0.261,0.432,107.454,-13.099,1,4,0.94,1.78E-05,0.11,0.0575,0,141627,10,1957,1957,********,,Folk
['The Easy Riders'],146088,0.448,0.467,0.884,174.26,-9.068,1,4,0.838,0,0.146,0.0472,0,136133,21,1963,12/24/1963,********,,Folk
['The Incredible String Band'],99561,0.566,0.353,0.356,117.623,-11.868,1,10,0.55,0,0.227,0.0333,0,291240,26,1967,1967,The First **** I Loved - **** Remaster,,Folk
['The Incredible String Band'],99561,0.559,0.376,0.771,135.981,-12.201,1,7,0.477,0,0.124,0.0348,0,240413,27,1967,1967,Painting Box - **** Remaster,,Folk
['The Incredible String Band'],99561,0.365,0.297,0.151,96.294,-11.92,1,0,0.698,0,0.141,0.0333,0,286320,24,1968,1968,Koeeoaddi There - **** Remaster,,Folk
['The Incredible String Band'],99561,0.521,0.441,0.673,96.204,-11.615,1,7,0.589,0,0.343,0.041,0,229947,22,1967,1967,No Sleep ***** - **** Remaster,,Folk
['The Incredible String Band'],99561,0.335,0.281,0.263,94.438,-12.947,0,9,0.279,0.000169,0.122,0.0279,0,150027,23,1968,1968,Witches Hat - **** Remaster,,Folk
['The Incredible String Band'],99561,0.376,0.217,0.17,95.427,-11.523,1,0,0.79,0,0.0967,0.0302,0,217733,21,1967,1967,Chinese White - **** Remaster,,Folk
['The Incredible String Band'],99561,0.47,0.355,0.231,122.941,-9.783,1,7,0.648,0,0.457,0.0395,0,780600,22,1968,1968,A Very Cellular Song - **** Remaster,,Folk
['The Incredible String Band'],99561,0.675,0.444,0.65,137.951,-11.795,1,6,0.842,0,0.139,0.0711,0,207240,37,1967,1967,The Hedgehog's Song - **** Remaster,,Folk
['The Incredible String Band'],99561,0.211,0.118,0.0687,113.574,-19.011,1,0,0.979,0.335,0.115,0.0355,0,194733,34,1968,1968,Air - **** Remaster,,Folk
['The Kingston Trio'],102050,0.627,0.508,0.78,142.913,-11.421,1,10,0.698,4.83E-05,0.169,0.0312,0,152893,16,1963,7/1/1963,*******,,Folk
['The Kingston Trio'],102050,0.573,0.309,0.651,93.044,-16.006,1,5,0.907,0,0.356,0.0502,0,184200,16,1963,3/4/1963,Reverend Mr. Black,,Folk
['The Kingston Trio'],102050,0.635,0.101,0.364,94.988,-17.323,1,5,0.835,0.000365,0.13,0.0376,0,160907,12,1959,6/1/1959,The Seine,,Folk
['The Kingston Trio'],102050,0.387,0.103,0.22,143.621,-16.776,1,5,0.597,0,0.244,0.034,0,137613,11,1959,6/1/1959,Scarlet Ribbons,,Folk
['The Kingston Trio'],102050,0.554,0.405,0.757,137.518,-11.004,1,8,0.751,3.19E-06,0.0754,0.0336,0,121440,10,1959,6/1/1959,Good News,,Folk
['The Kingston Trio'],102050,0.703,0.488,0.727,106.053,-12.057,1,9,0.543,0,0.0634,0.131,0,111320,10,1959,6/1/1959,I Bawled,,Folk
['The Kingston Trio'],102050,0.505,0.143,0.2,113.359,-16.952,0,2,0.85,8.23E-05,0.096,0.0428,0,184373,10,1959,6/1/1959,The Long Black Rifle,,Folk
['The Kingston Trio'],102050,0.554,0.364,0.445,81.978,-9.397,0,5,0.853,0.000321,0.24,0.0275,0,147093,10,1960,4/4/1960,El Matador,,Folk
['The Kingston Trio'],102050,0.44,0.526,0.681,174.265,-12.175,1,4,0.771,0,0.0727,0.148,0,157733,9,1960,7/2/1960,Bad Man's Blunder,,Folk
['The Kingston Trio'],102050,0.451,0.263,0.62,155.891,-13.567,1,7,0.795,0,0.108,0.0313,0,170907,31,1990,6/18/1990,The Tijuana Jail - **** Digital Remaster,,Folk
['The Kingston Trio'],102050,0.563,0.167,0.526,133.864,-16.724,1,7,0.771,0.000505,0.121,0.0328,0,156147,10,1959,6/1/1959,Getaway John,,Folk
['The Kingston Trio'],102050,0.659,0.446,0.707,143.643,-10.681,1,2,0.766,8.07E-05,0.109,0.0357,0,142560,9,1960,7/2/1960,Everglades,,Folk
['The Kingston Trio'],102050,0.449,0.248,0.456,124.308,-13.804,1,6,0.773,0.000266,0.12,0.0373,0,133267,11,1960,4/4/1960,"Raspberries, Strawberries",,Folk
['The Kingston Trio'],102050,0.637,0.515,0.725,99.985,-9.431,1,2,0.759,2.52E-06,0.232,0.0307,0,172853,8,1959,10/19/1959,A Worried Man,,Folk
['The Kingston Trio'],102050,0.473,0.63,0.901,156.39,-10.164,1,4,0.418,0.000147,0.314,0.0384,0,192027,9,1961,6/5/1961,This Land Is Your Land,,Folk
['The Kingston Trio'],102050,0.593,0.734,0.828,142.916,-10.52,1,7,0.295,0,0.75,0.0353,0,158000,7,1961,10/9/1961,Jesse James,,Folk
['The Kingston Trio'],102050,0.632,0.137,0.516,125.95,-15.351,1,4,0.866,2.92E-06,0.0825,0.0446,0,185027,35,1990,6/18/1990,Tom Dooley - Remastered,,Folk
['The Kingston Trio'],102050,0.616,0.298,0.585,100.04,-17.204,1,2,0.788,8.85E-05,0.119,0.0427,0,207333,28,1990,6/18/1990,A Worried Man - Remastered,,Folk
['The Kingston Trio'],102050,0.623,0.675,0.719,112.905,-14.553,1,0,0.766,0,0.952,0.911,0,132293,6,1959,1/5/1959,"Tic, Tic, Tic - Live",,Folk
['The Kingston Trio'],102050,0.589,0.719,0.641,114.543,-13.139,1,0,0.906,0,0.371,0.916,0,166800,7,1959,1/5/1959,Wimoweh - Live,,Folk
['The Kingston Trio'],102050,0.634,0.682,0.969,107.417,-12.675,1,2,0.78,0,0.695,0.303,0,156667,7,1959,1/5/1959,New York ***** - Live,,Folk
['The Kingston Trio'],102050,0.621,0.666,0.962,131.78,-8.559,1,5,0.492,0.000234,0.248,0.0306,0,140907,6,1959,10/19/1959,Goober Peas,,Folk
['The Kingston Trio'],102050,0.478,0.215,0.704,150.917,-13.153,0,11,0.574,0,0.133,0.0345,0,148200,6,1959,10/19/1959,The Wanderer,,Folk
['The Kingston Trio'],102050,0.537,0.103,0.226,102.838,-17.707,1,9,0.921,0.00119,0.109,0.0319,0,170267,7,1960,7/2/1960,Colorado Trail,,Folk
['The Kingston Trio'],102050,0.591,0.239,0.494,125.724,-14.085,1,5,0.877,5.26E-06,0.115,0.0281,0,145600,5,1960,7/2/1960,When I Was Young,,Folk
['The Kingston Trio'],102050,0.585,0.108,0.439,107.946,-16.961,1,5,0.949,9.90E-05,0.0926,0.0273,0,218040,6,1961,1/30/1961,The River Is Wide,,Folk
['The Kingston Trio'],102050,0.525,0.536,0.828,99.052,-11.926,1,4,0.724,0,0.408,0.0242,0,148467,8,1962,11/7/1962,Long Black Veil,,Folk
['The Kingston Trio'],102050,0.489,0.553,0.687,124.204,-10.403,1,7,0.801,0,0.108,0.0409,0,143840,9,1962,11/7/1962,The New Frontier,,Folk
['The Kingston Trio'],102050,0.649,0.144,0.458,125.74,-13.986,1,4,0.806,4.55E-06,0.105,0.0418,0,183973,43,1958,6/1/1958,Tom Dooley,,Folk
['The Kingston Trio'],102050,0.543,0.0439,0.34,102.493,-19.752,1,0,0.8,0,0.119,0.041,0,153293,36,1958,6/1/1958,Scotch And Soda,,Folk
['The Kingston Trio'],102050,0.572,0.0748,0.557,142.721,-19.811,1,2,0.799,1.91E-05,0.118,0.0578,0,211893,32,1958,6/1/1958,Sloop John B,,Folk
['The Kingston Trio'],102050,0.713,0.548,0.901,144.623,-8.807,1,9,0.261,0,0.197,0.0455,0,193387,38,1959,6/1/1959,M.T.A.,,Folk
['The Kingston Trio'],102050,0.603,0.447,0.639,137.494,-9.364,1,7,0.696,0,0.296,0.0372,0,120840,32,1959,6/1/1959,**** Ye Winds,,Folk
['The Kingston Trio'],102050,0.7,0.322,0.847,143.505,-14.241,1,7,0.864,0,0.123,0.0774,0,172200,39,1962,11/7/1962,Greenback Dollar,,Folk
['The Kingston Trio'],102050,0.594,0.512,0.892,142.977,-10.986,1,7,0.759,0.000741,0.0639,0.15,0,107707,23,1958,6/1/1958,***** Jolly Coachmen,,Folk
['The Kingston Trio'],102050,0.597,0.292,0.667,141.403,-13.378,1,11,0.729,0,0.116,0.0502,0,172427,22,1958,6/1/1958,Bay Of Mexico,,Folk
['The Kingston Trio'],102050,0.418,0.442,0.475,118.589,-16.879,0,9,0.865,0.000427,0.698,0.109,0,288027,22,1959,1/5/1959,They **** The Wind Maria - Live,,Folk
['The Kingston Trio'],102050,0.738,0.499,0.931,111.233,-11.028,1,10,0.723,5.07E-06,0.0912,0.037,0,137333,22,1961,6/5/1961,Lemon Tree,,Folk
['The Kingston Trio'],102050,0.697,0.757,0.926,106.249,-10.06,1,11,0.563,1.79E-05,0.188,0.0298,0,181533,21,1961,10/9/1961,Reuben James,,Folk
['The Kingston Trio'],102050,0.542,0.322,0.672,143.305,-13.808,1,2,0.735,0,0.107,0.034,0,137373,22,1958,6/1/1958,Santy Anno,,Folk
['The Kingston Trio'],102050,0.301,0.134,0.177,118.106,-15.313,1,2,0.87,2.27E-06,0.129,0.0323,0,182773,21,1959,10/19/1959,Across The Wide Missouri,,Folk
['The Kingston Trio'],102050,0.5,0.61,0.591,128.791,-15.691,1,7,0.897,0,0.824,0.829,0,146507,20,1959,1/5/1959,Merry Little Minuet - Live,,Folk
['The Kingston Trio'],102050,0.587,0.0799,0.297,112.541,-20.891,0,10,0.923,0.0162,0.11,0.0326,0,168307,21,1959,6/1/1959,All My Sorrows,,Folk
['The Kingston Trio'],102050,0.425,0.119,0.138,125.411,-21.144,0,6,0.88,0.126,0.114,0.0401,0,228133,17,1958,6/1/1958,Fast Freight,,Folk
['The Kingston Trio'],102050,0.655,0.317,0.867,107.605,-10.082,1,2,0.739,0,0.0803,0.0357,0,124133,20,1959,6/1/1959,Early Mornin',,Folk
['The Kingston Trio'],102050,0.576,0.72,0.635,102.138,-13.388,1,11,0.837,0,0.766,0.664,0,196040,18,1959,1/5/1959,Zombie Jamboree - Live,,Folk
['The Kingston Trio'],102050,0.433,0.619,0.867,141.586,-14.405,0,11,0.835,0,0.732,0.696,0,211800,18,1959,1/5/1959,Shady ************** Traveler - Live,,Folk
['The Kingston Trio'],102050,0.346,0.382,0.463,170.246,-10.213,1,6,0.539,0,0.0578,0.0277,0,180040,18,1959,6/1/1959,Remember The Alamo,,Folk
['The Kingston Trio'],102050,0.711,0.409,0.766,134.093,-12.705,1,7,0.34,0.000929,0.172,0.0566,0,161107,18,1960,7/2/1960,To Morrow,,Folk
['The Kingston Trio'],102050,0.543,0.0303,0.296,94.329,-18.926,0,7,0.97,0.000216,0.114,0.0333,0,202667,18,1961,6/5/1961,It Was A Very Good Year - Remastered,,Folk
['The Kingston Trio'],102050,0.585,0.248,0.541,97.002,-16.092,0,0,0.857,0.00329,0.115,0.0363,0,158107,18,1961,10/9/1961,Take Her Out Of Pity,,Folk
['The Kingston Trio'],102050,0.603,0.435,0.475,142.198,-14.017,1,0,0.483,0.0664,0.107,0.0431,0,158733,17,1961,6/5/1961,Coast Of California - Remastered,,Folk
['The Kingston Trio'],102050,0.605,0.125,0.623,130.907,-20.93,1,10,0.913,4.37E-06,0.205,0.034,0,184293,42,1990,6/18/1990,Where Have All The Flowers Gone? - Remastered,,Folk
['The Kingston Trio'],102050,0.453,0.369,0.579,160.103,-12.732,1,9,0.601,0,0.226,0.0851,0,158907,16,1958,6/1/1958,Coplas,,Folk
['The Kingston Trio'],102050,0.563,0.609,0.857,155.071,-9.14,1,7,0.311,0.00126,0.207,0.0349,0,144267,16,1958,6/1/1958,"Hard, Ain't It Hard",,Folk
['The Kingston Trio'],102050,0.531,0.378,0.619,151.195,-11.279,1,3,0.447,0,0.0864,0.0342,0,126613,17,1959,6/1/1959,"Corey, Corey",,Folk
['The Kingston Trio'],102050,0.449,0.24,0.807,157.517,-16.731,0,9,0.96,1.05E-05,0.905,0.485,0,268067,17,1959,1/5/1959,South Coast - Live,,Folk
['The Kingston Trio'],102050,0.54,0.461,0.667,82.021,-11.163,1,2,0.842,0,0.204,0.0453,0,135000,17,1962,11/7/1962,**** Fool Made A Soldier Of Me,,Folk
['The Kingston Trio'],102050,0.624,0.199,0.343,115.994,-14.98,1,7,0.814,1.03E-05,0.0787,0.036,0,189600,21,1963,3/4/1963,Try To Remember,,Folk
['The Kingston Trio'],102050,0.786,0.418,0.909,118.7,-11.858,1,9,0.682,0,0.0643,0.184,0,97533,14,1958,6/1/1958,Banua,,Folk
['The Kingston Trio'],102050,0.639,0.453,0.937,153.731,-10.237,1,0,0.551,0,0.107,0.0394,0,108067,14,1958,6/1/1958,Little Maggie,,Folk
['The Kingston Trio'],102050,0.548,0.421,0.831,144.778,-10.66,1,0,0.44,0,0.363,0.0362,0,144267,14,1958,6/1/1958,Saro Jane,,Folk
['The Kingston Trio'],102050,0.602,0.708,0.92,138.438,-9.728,1,4,0.73,2.39E-06,0.11,0.0298,0,147267,16,1962,11/7/1962,Poor Ellen Smith,,Folk
['The Kingston Trio'],102050,0.643,0.352,0.594,95.234,-14.018,1,0,0.944,2.69E-06,0.147,0.0267,0,138893,15,1962,11/7/1962,******* Lament,,Folk
['The Kingston Trio'],102050,0.299,0.221,0.349,109.237,-17.767,0,11,0.957,0.0237,0.363,0.0326,0,166933,14,1962,3/7/1962,O Willow Waly,,Folk
['The Kingston Trio'],102050,0.596,0.205,0.343,109.053,-16.215,0,2,0.904,0,0.114,0.036,0,161960,17,1963,12/4/1963,Turn Around,,Folk
['The Kingston Trio'],102050,0.53,0.457,0.877,130.794,-12.628,0,5,0.449,0,0.0741,0.0341,0,161467,17,1963,3/4/1963,Run The Ridges,,Folk
['The Limeliters'],93533,0.494,0.602,0.509,177.231,-10.885,0,2,0.738,0,0.695,0.868,0,233440,10,1961,8/25/1961,Gunslinger - (Live),,Folk
['The Limeliters'],93533,0.608,0.866,0.547,128.306,-9.776,1,9,0.736,4.32E-05,0.356,0.621,0,284893,10,1962,12/19/1962,The Wabash Cannonball,,Folk
['The Limeliters'],93533,0.511,0.366,0.451,121.121,-9.568,0,4,0.814,0.00187,0.137,0.0339,0,185107,7,1961,12/22/1961,A Wayfaring Stranger,,Folk
['The Limeliters'],93533,0.663,0.482,0.662,123.729,-13.309,1,7,0.751,0,0.973,0.477,0,245667,6,1961,8/25/1961,Whistling Gypsy - (Live),,Folk
['The Limeliters'],93533,0.423,0.0876,0.234,104.886,-18.909,1,2,0.927,0.0382,0.112,0.0356,0,120307,6,1961,12/22/1961,Everywhere I Look This Mornin',,Folk
['The Limeliters'],93533,0.559,0.798,0.61,133.065,-10.187,0,6,0.514,6.32E-06,0.966,0.243,0,160693,6,1961,8/25/1961,Western Wind - (Live),,Folk
['The Limeliters'],93533,0.491,0.47,0.646,201.14,-8.171,1,2,0.803,3.53E-05,0.154,0.0784,0,125293,5,1961,12/22/1961,Gotta Travel On,,Folk
['The Limeliters'],93533,0.423,0.29,0.28,84.756,-12.615,0,6,0.931,0.000149,0.711,0.186,0,387733,8,1962,12/19/1962,Civil War Medley: Bright ****** Buttons / The First Battalion / Yes I See / Two Brothers,,Folk
['The New Christy Minstrels'],328352,0.426,0.317,0.35,133.598,-13.179,1,2,0.774,0,0.182,0.0407,0,210560,20,1965,1965,Cotton Fields,,Folk
['The New Christy Minstrels'],328352,0.433,0.231,0.27,95.748,-13.953,1,5,0.828,1.61E-05,0.146,0.026,0,160413,16,1963,10/1/1963,Last Farewell,,Folk
['The New Christy Minstrels'],328352,0.717,0.378,0.887,147.494,-12.557,1,5,0.904,1.12E-06,0.105,0.0445,0,153173,17,1964,11/5/1964,Appleseed John,,Folk
['The New Christy Minstrels'],328352,0.612,0.785,0.791,139.806,-10.642,1,0,0.569,1.99E-06,0.146,0.0383,0,126733,17,1965,1965,"Green, Green",,Folk
['The New Christy Minstrels'],328352,0.61,0.681,0.835,77.213,-10.062,1,2,0.57,0,0.514,0.037,0,102080,14,1963,10/1/1963,"Ride, Ride, Ride",,Folk
['The New Christy Minstrels'],328352,0.422,0.243,0.41,88.145,-12.446,1,0,0.941,0,0.147,0.0291,0,140853,14,1963,10/1/1963,A Travelin' Man,,Folk
['The New Christy Minstrels'],328352,0.524,0.822,0.635,110.924,-9.432,1,4,0.439,0,0.427,0.083,0,190400,16,1965,1965,Everybody Loves ******** *****,,Folk
['The New Christy Minstrels'],328352,0.538,0.603,0.963,126.101,-11.75,1,7,0.61,0,0.149,0.0376,0,128200,13,1964,8/26/1964,Company of *******,,Folk
['The New Christy Minstrels'],328352,0.489,0.501,0.523,135.474,-15.179,1,4,0.506,0,0.0818,0.0472,0,174227,15,1965,1965,We'll Sing in the Sunshine,,Folk
['The New Christy Minstrels'],328352,0.618,0.456,0.96,100.329,-13.086,1,4,0.579,0,0.592,0.0366,0,145373,13,1963,11/12/1963,"Song of the Pious Itinerant (Hallelujah, I'm a Bum)",,Folk
['The New Christy Minstrels'],328352,0.522,0.243,0.419,97.627,-13.026,1,0,0.869,0,0.197,0.0278,0,126333,13,1963,10/1/1963,My Dear Mary Anne,,Folk
['The New Christy Minstrels'],328352,0.681,0.667,0.863,114.015,-8.804,1,0,0.542,0,0.0958,0.0301,0,141907,13,1964,10/7/1964,Corn Whiskey,,Folk
['The New Christy Minstrels'],328352,0.62,0.482,0.932,116.713,-14.266,1,4,0.808,0,0.098,0.0534,0,137813,13,1964,11/5/1964,Blacksmith of Brandywine,,Folk
['The New Christy Minstrels'],328352,0.721,0.753,0.966,103.222,-10.704,1,2,0.431,0,0.0567,0.0625,0,147560,13,1964,10/7/1964,They Gotta Quit Kickin' My *** Around,,Folk
['The New Christy Minstrels'],328352,0.46,0.168,0.205,90.145,-15.64,1,5,0.915,0.975,0.103,0.0263,0,123427,12,1964,8/26/1964,Love Theme (Today),,Folk
['The New Christy Minstrels'],328352,0.427,0.321,0.373,132.604,-13.063,1,2,0.657,0,0.19,0.058,0,211240,17,1965,10/7/1965,Cotton Fields,,Folk
['The New Christy Minstrels'],328352,0.486,0.282,0.703,117.581,-17.817,0,4,0.852,0.000246,0.109,0.0319,0,185307,11,1963,11/12/1963,Julianne,,Folk
['The New Christy Minstrels'],328352,0.468,0.295,0.501,119.74,-13.402,1,2,0.53,0,0.0934,0.0333,0,136293,13,1964,10/7/1964,Red Clay Country,,Folk
['The New Christy Minstrels'],328352,0.552,0.567,0.905,132.566,-11.731,1,7,0.779,0.00026,0.105,0.0342,0,160027,12,1964,8/26/1964,This Ol' Riverboat,,Folk
['The New Christy Minstrels'],328352,0.715,0.622,0.952,131.583,-10.541,1,7,0.581,0,0.121,0.0464,0,132707,12,1963,10/1/1963,Hi Jolly,,Folk
['The New Christy Minstrels'],328352,0.51,0.54,0.569,107.453,-12.67,1,4,0.615,0,0.258,0.0507,0,283533,11,1964,11/5/1964,John Henry and the Steam Drill (feat. Larry Ramos & Barry McGuire),,Folk
['The New Christy Minstrels'],328352,0.561,0.668,0.52,76.171,-11.541,1,7,0.534,1.35E-06,0.356,0.039,0,148693,12,1965,1965,Mighty Mississippi,,Folk
['The New Christy Minstrels'],328352,0.415,0.242,0.364,98.759,-15.81,1,0,0.904,0,0.096,0.028,0,163800,35,1964,8/26/1964,Today,,Folk
['The New Christy Minstrels'],328352,0.628,0.783,0.897,140.475,-10.317,1,5,0.471,0,0.0922,0.0385,0,127347,33,1963,10/1/1963,"Green, Green",,Folk
['The New Christy Minstrels'],328352,0.534,0.599,0.848,138.807,-11.045,1,1,0.453,0,0.732,0.0814,0,178693,29,1964,10/7/1964,***** Wheels on My Wagon,,Folk
['The New Christy Minstrels'],328352,0.407,0.265,0.388,98.408,-16.069,1,0,0.867,0,0.11,0.029,0,164267,19,1965,1965,Today,,Folk
"['The New Lost City Ramblers', 'Cousin Emmy']",330967,0.595,0.362,0.146,135.752,-18.343,1,4,0.795,3.80E-05,0.0655,0.0578,0,117000,26,1968,1/1/1968,"Ruby, Are You Mad At Your Man?",,Folk
"['The New Lost City Ramblers', 'Cousin Emmy']",330967,0.487,0.317,0.473,141.126,-20.005,1,11,0.694,0.000312,0.182,0.0354,0,110520,32,1968,1/1/1968,Bowling Green,,Folk
